fixed acidity,volatile acidity,residual sugar,chlorides,free sulfur dioxide,sulphates,alcohol,type_binary,quality_binary
6.0,0.16,6.7,0.043,43.0,0.46,10.6,1,0
8.2,0.36,7.6,0.035,37.0,0.34,12.0,1,0
9.4,0.16,1.4,0.042,26.0,0.46,9.1,1,0
6.2,0.24,7.9,0.053,45.0,0.52,9.3,1,0
6.4,0.33,1.6,0.054,25.0,0.5,9.3,1,0
7.6,0.4,1.2,0.053,23.0,0.38,11.6,1,0
8.3,0.27,2.4,0.058,16.0,0.59,10.3,1,0
7.4,0.35,17.95,0.062,42.0,0.64,9.1,1,0
6.6,0.37,2.0,0.064,23.0,0.54,9.4,1,0
5.3,0.23,0.9,0.041,46.0,0.62,9.7,1,0
6.7,0.24,12.3,0.046,31.0,0.4,9.5,1,0
7.1,0.37,1.4,0.037,27.0,0.62,12.0,1,0
6.8,0.32,6.0,0.05,5.0,0.4,9.1,1,0
6.9,0.37,9.5,0.057,54.0,0.42,10.0,1,0
8.4,0.28,8.9,0.048,33.0,0.46,9.3,1,0
7.6,0.3,1.6,0.087,27.0,0.5,9.8,1,0
6.6,0.21,5.6,0.046,30.0,0.38,11.0,1,0
8.0,0.25,1.1,0.054,13.0,0.55,9.5,1,0
6.4,0.21,5.1,0.097,21.0,0.46,9.6,1,0
7.8,0.27,1.2,0.05,36.0,0.45,11.2,1,0
6.6,0.23,5.6,0.043,43.0,0.76,9.5,1,0
5.7,0.26,17.8,0.059,23.0,0.5,10.1,1,0
6.4,0.29,6.5,0.209,62.0,0.4,9.4,1,0
4.7,0.67,1.0,0.02,5.0,0.34,13.6,1,0
6.4,0.28,1.3,0.053,28.0,0.45,10.8,1,0
6.7,0.31,1.4,0.039,53.0,0.44,10.1,1,0
8.4,0.22,18.8,0.028,55.0,0.35,11.6,1,0
7.4,0.22,9.0,0.046,22.0,0.55,10.8,1,0
6.6,0.46,7.4,0.052,19.0,0.38,9.0,1,0
7.2,0.21,15.7,0.045,68.0,0.76,9.4,1,0
7.8,0.28,1.3,0.046,27.0,0.59,10.2,1,0
5.8,0.15,1.1,0.048,21.0,0.48,9.2,1,0
7.6,0.28,1.6,0.046,28.0,0.43,10.0,1,0
6.6,0.31,7.7,0.05,52.0,0.45,8.8,1,0
6.2,0.27,8.8,0.047,65.0,0.47,8.9,1,0
7.2,0.22,5.5,0.054,37.0,0.5,10.3,1,0
6.6,0.325,7.7,0.049,53.0,0.4,9.3,1,0
6.9,0.42,15.4,0.043,57.0,0.54,9.4,1,0
6.8,0.35,6.5,0.056,31.0,0.44,9.5,1,0
7.1,0.46,13.7,0.045,44.0,0.53,9.4,1,0
6.8,0.24,18.3,0.046,40.0,0.41,8.7,1,0
7.8,0.445,1.0,0.04,8.0,0.43,10.8,1,0
7.6,0.33,13.7,0.045,44.0,0.64,9.1,1,0
6.1,0.22,12.1,0.035,54.0,0.4,10.7,1,0
6.6,0.26,4.8,0.138,41.0,0.38,9.3,1,0
6.6,0.27,5.3,0.137,35.0,0.38,9.3,1,0
7.2,0.34,8.9,0.105,22.0,0.58,9.5,1,0
6.3,0.2,10.6,0.045,57.0,0.54,9.2,1,0
7.1,0.3,1.6,0.045,31.0,0.59,10.2,1,0
7.0,0.35,1.8,0.069,15.0,0.47,9.4,1,0
6.9,0.27,23.5,0.057,59.0,0.47,8.6,1,0
8.0,0.29,11.7,0.035,40.0,0.34,10.8,1,0
6.8,0.25,1.4,0.056,13.0,0.42,9.5,1,0
6.5,0.39,1.2,0.217,14.0,0.53,9.5,1,0
7.4,0.28,14.6,0.048,35.0,0.56,10.6,1,0
6.4,0.23,8.1,0.054,47.0,0.49,9.4,1,0
6.4,0.42,9.3,0.043,28.0,0.53,10.98,1,0
7.4,0.38,8.3,0.052,44.0,0.52,9.2,1,0
6.4,0.24,8.2,0.054,47.0,0.5,9.5,1,0
8.9,0.32,1.6,0.05,17.0,0.34,9.4,1,0
6.6,0.28,10.4,0.049,45.0,0.51,8.8,1,0
6.3,0.3,6.6,0.04,38.0,0.47,9.5,1,0
7.5,0.3,6.55,0.026,33.0,0.35,11.1,1,0
6.4,0.26,7.7,0.056,45.0,0.5,9.5,1,0
6.6,0.32,10.9,0.041,37.0,0.47,10.0,1,0
7.2,0.585,10.4,0.086,17.0,0.4,9.4,1,0
6.9,0.25,1.8,0.053,6.0,0.7,11.4,1,0
7.1,0.23,1.9,0.046,33.0,0.31,12.0,1,0
7.6,0.32,16.75,0.05,43.0,0.54,9.2,1,0
7.8,0.49,7.0,0.043,29.0,0.33,10.0,1,0
6.9,0.32,7.8,0.042,11.0,0.37,9.2,1,0
7.6,0.47,13.0,0.239,42.0,0.51,9.2,1,0
7.9,0.22,3.8,0.042,26.0,0.39,10.5,1,0
7.8,0.29,8.75,0.035,33.0,0.46,10.7,1,0
5.8,0.32,1.5,0.033,39.0,0.35,12.0,1,0
7.2,0.16,7.1,0.054,41.0,0.55,10.1,1,0
6.8,0.22,13.6,0.055,50.0,0.39,9.8,1,0
6.8,0.26,16.95,0.056,48.0,0.4,9.6,1,0
7.7,0.28,4.3,0.051,25.0,0.39,10.2,1,0
7.6,0.29,4.4,0.051,26.0,0.39,10.2,1,0
6.4,0.25,1.0,0.062,21.0,0.4,9.5,1,0
7.0,0.44,12.1,0.056,68.0,0.5,9.5,1,0
6.6,0.31,16.05,0.058,16.0,0.6,9.2,1,0
7.9,0.29,7.35,0.034,37.0,0.31,10.8,1,0
5.8,0.33,16.05,0.047,26.0,0.46,8.9,1,0
6.6,0.26,18.15,0.05,23.0,0.5,9.2,1,0
7.0,0.3,1.5,0.076,24.0,0.52,10.1,1,0
6.2,0.32,4.8,0.054,6.0,0.5,9.3,1,0
8.1,0.31,1.6,0.032,10.0,0.47,10.5,1,0
6.0,0.33,5.1,0.051,16.0,0.41,9.2,1,0
7.0,0.2,6.1,0.037,31.0,0.51,10.8,1,0
7.5,0.26,13.2,0.047,64.0,0.46,9.0,1,0
7.7,0.28,15.3,0.056,31.0,0.5,9.6,1,0
6.8,0.3,6.6,0.123,35.0,0.48,9.4,1,0
6.2,0.3,1.3,0.054,27.0,0.43,10.1,1,0
7.1,0.33,13.2,0.056,12.0,0.39,9.2,1,0
5.5,0.24,8.7,0.06,19.0,0.31,10.4,1,0
7.2,0.4,8.5,0.055,45.0,0.52,9.2,1,0
7.9,0.36,12.9,0.049,63.0,0.45,9.1,1,0
6.3,0.3,7.4,0.053,34.0,0.53,9.8,1,0
6.4,0.37,5.6,0.117,61.0,0.43,9.5,1,0
7.0,0.29,0.9,0.041,20.0,0.5,11.4,1,0
7.7,0.32,11.8,0.041,66.0,0.54,9.3,1,0
8.0,0.37,4.7,0.038,3.0,0.72,12.1,1,0
6.7,0.31,6.4,0.057,25.0,0.45,9.6,1,0
7.5,0.29,9.9,0.058,25.0,0.46,10.9,1,0
7.6,0.15,1.3,0.036,24.0,0.76,10.0,1,0
7.2,0.24,17.85,0.049,50.0,0.42,9.6,1,0
7.3,0.24,13.6,0.05,41.0,0.43,9.7,1,0
7.0,0.53,1.0,0.036,39.0,0.32,9.0,1,0
6.4,0.35,5.7,0.034,18.0,0.43,10.1,1,0
7.6,0.32,18.35,0.054,44.0,0.55,9.0,1,0
7.4,0.26,9.4,0.047,42.0,0.72,10.0,1,0
7.6,0.35,13.3,0.037,42.0,0.5,9.2,1,0
7.6,0.36,13.5,0.038,44.0,0.48,9.2,1,0
6.4,0.22,7.9,0.029,34.0,0.39,10.2,1,0
6.9,0.2,1.1,0.06,36.0,0.39,9.2,1,0
6.7,0.265,8.6,0.048,54.0,0.41,10.2,1,0
7.5,0.23,1.2,0.03,27.0,0.68,10.5,1,0
6.4,0.29,15.0,0.04,21.0,0.5,9.2,1,0
6.7,0.35,8.8,0.056,35.0,0.47,9.4,1,0
6.4,0.38,7.2,0.047,41.0,0.6,9.2,1,0
6.4,0.29,15.6,0.04,20.0,0.54,10.6,1,0
7.9,0.29,11.1,0.033,43.0,0.46,10.3,1,0
7.7,0.3,14.3,0.045,45.0,0.63,9.2,1,0
7.7,0.35,11.8,0.088,61.0,0.47,9.0,1,0
6.7,0.33,6.4,0.058,27.0,0.44,9.6,1,0
6.2,0.345,10.1,0.056,38.0,0.56,10.6,1,0
6.2,0.2,1.7,0.093,40.0,0.66,11.0,1,0
8.4,0.19,2.1,0.052,20.0,0.46,9.5,1,0
7.1,0.18,14.5,0.051,48.0,0.78,9.1,1,0
7.7,0.49,1.9,0.062,9.0,0.64,9.6,0,0
6.8,0.18,1.4,0.064,37.0,0.45,11.1,1,0
7.5,0.33,19.45,0.048,55.0,0.4,8.8,1,0
8.4,0.6,2.2,0.085,14.0,0.66,9.8,0,0
8.4,0.62,2.2,0.084,11.0,0.66,9.8,0,0
7.8,0.56,1.8,0.104,12.0,0.93,9.5,0,0
8.1,0.785,2.0,0.122,37.0,0.69,9.3,0,0
6.9,0.4,12.9,0.033,59.0,0.49,9.4,1,0
7.3,0.15,2.0,0.05,24.0,0.45,10.5,1,0
6.2,0.63,1.7,0.088,15.0,0.79,9.3,0,0
7.8,0.41,1.7,0.467,18.0,1.31,9.3,0,0
7.2,0.49,2.2,0.07,5.0,0.48,9.4,0,0
6.7,0.26,8.1,0.052,48.0,0.48,9.5,1,0
8.1,0.575,2.1,0.077,12.0,0.51,9.2,0,0
6.5,0.19,1.3,0.046,23.0,0.45,10.0,1,0
7.2,0.15,1.8,0.043,21.0,0.47,10.0,1,0
7.0,0.31,1.7,0.029,5.0,0.43,10.4,1,0
8.3,0.4,1.1,0.038,15.0,0.43,9.2,1,0
7.6,0.9,2.5,0.079,5.0,0.56,9.8,0,0
7.0,0.5,2.0,0.07,3.0,0.63,9.2,0,0
6.8,0.775,3.0,0.102,8.0,0.56,10.7,0,0
6.1,0.36,19.35,0.07,67.0,0.53,9.1,1,0
6.7,0.39,2.7,0.017,22.0,0.37,11.5,1,0
8.6,0.49,2.0,0.11,19.0,1.98,9.8,0,0
7.9,0.52,1.9,0.079,42.0,0.54,9.5,0,0
7.0,0.62,1.8,0.076,8.0,0.53,9.0,0,0
7.7,0.275,1.0,0.039,19.0,0.56,10.7,1,0
6.3,0.3,3.7,0.039,34.0,0.38,10.7,1,0
7.5,0.17,1.4,0.035,13.0,0.74,11.0,1,0
6.8,0.26,11.75,0.045,53.0,0.55,9.5,1,0
7.6,0.49,1.6,0.236,10.0,0.8,9.3,0,0
5.8,0.68,1.8,0.087,21.0,0.52,10.0,0,0
8.1,0.67,1.8,0.117,32.0,0.62,9.4,0,0
6.3,0.39,1.7,0.066,3.0,0.58,9.4,0,0
6.8,0.41,8.8,0.045,28.0,0.59,9.9,1,0
7.8,0.56,2.0,0.081,17.0,0.54,9.5,0,0
7.8,0.56,2.1,0.081,15.0,0.54,9.5,0,0
7.2,0.415,2.0,0.081,13.0,0.64,9.2,0,0
8.3,0.715,1.8,0.089,10.0,0.77,9.5,0,0
8.4,0.745,1.9,0.09,16.0,0.82,9.6,0,0
9.0,0.55,8.1,0.026,14.0,0.36,11.8,1,0
5.6,0.5,2.3,0.049,17.0,0.63,13.0,0,0
7.1,0.47,6.0,0.044,11.0,0.56,9.7,1,0
5.5,0.14,4.6,0.029,22.0,0.44,9.0,1,0
8.0,0.745,2.0,0.118,30.0,0.66,9.4,0,0
6.1,0.38,1.8,0.072,6.0,0.57,9.4,0,0
7.5,0.17,1.5,0.06,18.0,0.88,10.7,1,0
8.1,1.33,1.8,0.082,3.0,0.48,10.9,0,0
8.2,1.33,1.7,0.081,3.0,0.49,10.9,0,0
9.0,0.62,1.9,0.146,27.0,0.7,9.4,0,0
7.8,0.5,1.6,0.082,21.0,0.48,9.5,0,0
8.0,0.71,2.6,0.08,11.0,0.53,9.5,0,0
7.3,0.695,2.5,0.075,3.0,0.52,9.2,0,0
7.3,1.07,1.7,0.178,10.0,0.57,9.0,0,0
9.3,0.39,2.1,0.107,34.0,1.22,9.5,0,0
7.3,0.24,7.5,0.048,29.0,0.54,9.0,1,0
7.7,0.34,8.0,0.048,25.0,0.47,10.9,1,0
6.9,0.55,2.2,0.076,19.0,0.59,10.1,0,0
7.5,0.63,5.1,0.111,50.0,0.77,9.4,0,0
10.2,0.42,3.4,0.07,4.0,0.63,9.6,0,0
6.2,0.31,3.3,0.052,34.0,0.48,8.4,1,0
7.7,0.62,3.8,0.084,25.0,0.53,9.5,0,0
6.8,0.31,1.4,0.04,56.0,0.46,10.0,1,0
8.6,0.38,3.0,0.081,30.0,0.56,9.4,0,0
7.0,0.21,7.5,0.07,45.0,0.55,9.4,1,0
6.7,0.26,4.0,0.079,35.5,0.68,9.5,1,0
8.8,0.66,1.7,0.074,4.0,0.74,9.2,0,0
5.6,0.31,1.4,0.074,12.0,0.58,9.2,0,0
6.4,0.4,1.6,0.066,5.0,0.56,9.2,0,0
8.7,0.29,1.6,0.113,12.0,0.58,9.5,0,0
7.7,0.935,2.2,0.114,22.0,0.73,9.2,0,0
6.6,0.27,1.4,0.042,24.0,0.46,10.7,1,0
6.8,0.67,1.8,0.05,5.0,0.52,9.5,0,0
8.1,0.66,2.2,0.069,9.0,1.2,10.3,0,0
6.7,0.26,4.1,0.073,36.0,0.67,9.5,1,0
6.4,0.32,16.2,0.055,36.0,0.54,9.1,1,0
7.3,0.45,5.9,0.074,12.0,0.83,10.5,0,0
7.0,0.12,6.3,0.057,17.0,0.44,9.6,1,0
8.3,0.22,14.8,0.054,32.0,0.5,9.7,1,0
8.2,0.24,2.3,0.05,23.0,0.5,10.0,1,0
5.2,0.32,1.8,0.103,13.0,0.55,9.2,0,0
8.0,0.23,1.1,0.048,35.0,0.47,11.2,1,0
8.3,0.655,2.3,0.083,15.0,0.66,9.8,0,0
6.5,0.41,4.8,0.052,49.0,0.62,9.2,1,0
7.8,0.59,2.3,0.076,17.0,0.59,10.0,0,0
7.2,0.51,10.0,0.093,35.0,0.47,9.0,1,0
7.7,0.69,1.9,0.084,18.0,0.48,9.5,0,0
6.3,0.41,0.9,0.032,25.0,0.42,9.5,1,0
7.3,0.67,1.8,0.401,16.0,1.14,9.4,0,0
7.4,0.5,2.0,0.086,21.0,0.57,9.1,0,0
7.8,0.43,1.9,0.464,22.0,1.28,9.4,0,0
6.2,0.45,1.6,0.069,3.0,0.56,9.2,0,0
5.1,0.23,1.0,0.053,13.0,0.39,11.5,1,0
6.7,0.75,2.0,0.086,12.0,0.52,10.1,0,0
7.6,0.29,1.3,0.035,18.0,0.39,11.3,1,0
8.8,0.41,2.2,0.093,9.0,0.66,10.5,0,0
9.7,0.32,2.5,0.094,28.0,0.82,9.6,0,0
7.4,0.2,6.1,0.025,10.0,0.52,10.9,1,0
7.7,0.67,2.1,0.088,17.0,0.48,9.5,0,0
8.8,0.4,2.2,0.079,19.0,0.64,9.2,0,0
8.7,0.24,0.6,0.042,11.0,0.38,10.6,1,0
8.6,0.26,2.2,0.049,29.0,0.44,10.0,1,0
9.3,0.32,2.0,0.074,27.0,0.79,10.7,0,0
6.8,0.31,3.5,0.086,30.0,0.44,9.6,1,0
6.6,0.705,1.6,0.076,6.0,0.58,10.7,0,0
7.5,0.52,1.5,0.079,11.0,0.58,9.6,0,0
7.2,0.725,4.65,0.086,4.0,0.39,10.9,0,0
7.0,0.735,2.0,0.081,13.0,0.57,9.8,0,0
6.7,0.31,1.3,0.038,58.0,0.46,10.0,1,0
7.3,0.815,11.4,0.044,45.0,0.46,9.0,1,0
7.7,0.69,1.8,0.115,20.0,0.71,9.3,0,0
6.2,0.44,7.7,0.096,28.0,0.72,9.2,1,0
7.4,0.34,12.1,0.049,31.0,0.49,10.3,1,0
7.2,0.28,2.0,0.052,23.0,0.52,11.1,1,0
7.5,0.6,1.8,0.095,25.0,0.54,10.1,0,0
8.2,0.6,2.3,0.072,11.0,0.45,9.3,0,0
7.1,0.68,1.9,0.075,16.0,0.52,9.5,0,0
6.9,0.19,1.6,0.043,63.0,0.52,10.8,1,0
6.6,0.34,2.6,0.051,40.5,0.61,10.0,1,0
6.6,0.32,2.5,0.052,40.0,0.6,10.0,1,0
7.6,0.285,14.6,0.063,32.0,0.45,9.2,1,0
8.9,0.635,1.7,0.263,5.0,1.09,9.3,0,0
7.4,0.29,12.8,0.037,61.5,0.34,8.8,1,0
6.5,0.25,15.2,0.049,75.0,0.39,9.9,1,0
6.4,0.34,8.2,0.043,54.0,0.48,9.5,1,0
6.8,0.46,6.3,0.147,49.0,0.47,10.0,1,0
6.9,0.52,2.6,0.081,10.0,0.5,11.0,0,0
9.0,0.82,2.6,0.089,9.0,0.63,9.8,0,0
6.0,0.26,1.3,0.046,6.0,0.63,10.4,1,0
6.6,0.27,8.1,0.044,53.0,0.48,9.5,1,0
6.9,0.43,9.4,0.056,29.0,0.43,9.4,1,0
6.9,0.32,8.1,0.046,51.0,0.45,8.9,1,0
6.8,0.61,1.5,0.057,5.0,0.6,9.5,0,0
7.4,0.53,2.0,0.101,16.0,0.57,9.4,0,0
6.4,0.28,6.8,0.045,61.0,0.46,9.4,1,0
7.8,0.53,2.4,0.08,24.0,0.6,9.5,0,0
7.5,0.49,1.9,0.076,10.0,0.54,9.7,0,0
8.1,0.725,2.2,0.072,11.0,0.55,9.1,0,0
6.5,0.26,8.0,0.051,46.0,0.47,9.5,1,0
6.4,0.26,1.7,0.179,5.0,0.54,10.1,1,0
8.8,0.2,1.1,0.018,18.0,0.35,10.4,1,0
6.1,0.22,1.4,0.039,40.0,0.59,10.9,1,0
6.6,0.32,2.5,0.052,40.0,0.6,10.0,1,0
7.9,0.35,1.6,0.038,11.0,0.48,11.0,1,0
7.6,0.52,3.0,0.067,12.0,0.57,9.1,0,0
7.6,0.29,6.5,0.042,32.0,0.47,10.7,1,0
6.6,0.56,10.0,0.037,38.0,0.52,9.4,1,0
8.3,0.23,3.2,0.035,14.0,0.36,11.5,1,0
6.6,0.38,9.2,0.061,42.0,0.56,9.4,1,0
7.5,0.65,7.0,0.088,27.0,0.77,9.4,0,0
8.4,0.715,2.4,0.076,10.0,0.64,9.4,0,0
10.9,0.37,4.0,0.071,17.0,0.78,10.1,0,0
6.4,0.15,1.8,0.044,21.0,0.38,10.2,1,0
7.6,0.3,4.3,0.054,22.0,0.49,9.2,1,0
6.4,0.27,8.3,0.05,52.0,0.48,9.5,1,0
6.5,0.14,7.6,0.05,53.0,0.49,8.6,1,0
11.1,0.35,3.1,0.09,5.0,0.53,10.5,0,0
12.5,0.56,2.4,0.064,5.0,0.87,10.9,0,0
7.9,0.37,1.8,0.077,23.0,0.67,9.3,0,0
8.0,0.52,1.7,0.07,10.0,0.57,10.0,0,0
6.9,0.33,7.7,0.04,29.0,0.57,12.3,1,0
7.9,0.33,1.7,0.077,18.0,0.65,9.3,0,0
6.0,0.2,1.6,0.15,10.0,0.47,9.8,1,0
7.7,0.41,1.8,0.611,8.0,1.26,9.4,0,0
6.6,0.695,2.1,0.075,12.0,0.67,9.2,0,0
9.4,0.34,2.2,0.075,5.0,0.62,9.2,0,0
8.0,0.57,3.2,0.073,17.0,0.57,9.3,0,0
7.7,0.775,1.9,0.092,8.0,0.59,9.5,0,0
7.5,0.3,1.3,0.16,44.0,0.42,8.9,1,0
8.7,0.625,2.0,0.101,13.0,0.57,11.0,0,0
7.0,0.49,5.6,0.06,26.0,0.76,10.5,0,0
7.0,0.3,2.2,0.042,21.0,0.57,11.4,1,0
7.2,0.73,2.5,0.076,16.0,0.52,9.3,0,0
8.9,0.61,2.0,0.27,23.0,1.02,9.3,0,0
8.8,0.61,2.4,0.067,10.0,0.59,9.5,0,0
7.0,0.805,2.5,0.068,7.0,0.56,9.6,0,0
6.5,0.25,7.6,0.047,54.0,0.45,9.2,1,0
6.9,0.5,1.5,0.085,19.0,0.78,9.5,0,0
7.3,0.38,2.0,0.08,7.0,0.47,9.5,0,0
6.3,0.29,7.05,0.045,50.0,0.42,9.0,1,0
6.4,0.28,8.3,0.042,61.0,0.46,9.4,1,0
7.9,0.21,2.0,0.057,21.0,0.52,10.9,1,0
7.5,0.705,1.8,0.36,15.0,1.59,9.5,0,0
6.8,0.64,2.1,0.085,18.0,0.52,10.2,0,0
6.4,0.27,8.4,0.044,60.0,0.47,9.4,1,0
7.8,0.63,1.7,0.1,14.0,0.62,9.5,0,0
7.3,0.59,7.2,0.07,35.0,0.49,9.4,0,0
7.4,0.6,7.3,0.07,36.0,0.49,9.4,0,0
8.1,0.2,1.3,0.036,7.0,0.73,10.3,1,0
7.6,0.95,2.0,0.09,7.0,0.56,9.6,0,0
6.7,0.42,12.1,0.04,61.0,0.58,9.7,1,0
5.0,0.61,1.3,0.009,65.0,0.37,13.5,1,0
6.8,0.21,6.4,0.041,7.0,0.59,10.2,1,0
7.1,0.68,2.2,0.073,12.0,0.5,9.3,0,0
7.1,0.43,5.5,0.071,28.0,0.71,10.5,0,0
7.1,0.43,5.5,0.07,29.0,0.72,10.5,0,0
6.8,0.61,1.8,0.077,11.0,0.58,9.3,0,0
8.9,0.31,2.0,0.111,26.0,0.53,9.7,0,0
5.5,0.24,1.7,0.046,22.0,0.48,10.0,1,0
8.0,0.43,12.4,0.168,29.0,0.64,9.2,1,0
8.2,0.57,2.2,0.06,28.0,0.43,10.1,0,0
6.6,0.28,8.2,0.044,60.0,0.48,9.4,1,0
7.8,0.25,1.0,0.043,10.0,0.38,11.4,1,0
5.1,0.52,2.7,0.052,30.0,0.43,9.3,1,0
7.8,0.44,2.7,0.1,18.0,0.67,9.4,0,0
7.8,0.57,1.8,0.069,26.0,0.53,9.3,0,0
6.6,0.28,7.0,0.046,59.0,0.48,9.4,1,0
7.0,0.42,1.6,0.088,16.0,0.55,9.2,0,0
6.8,0.5,1.5,0.075,16.0,0.79,9.5,0,0
8.8,0.37,2.1,0.097,39.0,1.03,9.3,0,0
6.2,0.25,11.6,0.048,62.0,0.5,9.5,1,0
6.1,0.16,12.6,0.064,63.0,0.43,8.9,1,0
7.0,0.39,10.7,0.098,13.0,0.47,9.3,1,0
7.6,0.39,2.8,0.036,19.0,0.29,10.2,1,0
7.3,0.58,2.4,0.074,15.0,0.59,10.2,0,0
7.8,0.59,2.0,0.074,24.0,0.54,9.4,0,0
7.6,0.55,2.2,0.071,7.0,0.55,9.7,0,0
6.8,0.63,3.8,0.099,16.0,0.61,9.5,0,0
6.8,0.37,11.2,0.071,44.0,0.88,9.2,1,0
8.2,0.5,2.9,0.077,21.0,0.62,9.4,0,0
7.9,0.49,1.9,0.082,17.0,0.55,9.5,0,0
7.9,0.5,2.0,0.084,15.0,0.55,9.5,0,0
7.7,0.705,2.6,0.084,9.0,0.49,9.7,0,0
7.4,0.39,2.0,0.082,14.0,0.55,9.2,0,0
8.2,0.31,7.0,0.047,18.0,0.64,10.6,1,0
6.5,0.43,13.15,0.032,25.0,0.51,10.7,1,0
6.7,0.675,2.4,0.089,17.0,0.54,10.1,0,0
6.7,0.24,12.6,0.053,44.0,0.42,9.7,1,0
5.8,0.3,6.3,0.042,36.0,0.48,9.7,1,0
6.2,0.45,7.2,0.099,47.0,0.43,9.2,1,0
7.3,0.27,6.7,0.064,28.0,0.3,9.7,1,0
6.4,0.28,8.6,0.057,47.0,0.51,9.1,1,0
7.4,0.33,7.6,0.05,40.0,0.52,9.0,1,0
8.0,0.28,7.1,0.045,41.0,0.43,10.6,1,0
8.0,0.61,12.1,0.301,24.0,0.48,9.2,1,0
7.6,0.32,1.6,0.092,24.0,0.44,9.8,1,0
6.6,0.32,1.3,0.06,42.5,0.51,9.2,1,0
5.9,0.19,1.7,0.045,57.0,0.44,9.5,1,0
6.9,0.18,6.5,0.039,20.0,0.42,10.5,1,0
8.0,0.25,17.2,0.036,49.0,0.46,9.7,1,0
8.2,0.61,5.4,0.03,15.0,0.34,9.6,1,0
8.2,0.25,3.75,0.05,14.0,0.58,9.7,1,0
7.6,0.36,11.3,0.046,87.0,0.43,9.2,1,0
6.7,0.31,6.7,0.054,29.0,0.44,9.6,1,0
7.8,0.32,1.7,0.036,46.0,0.48,10.5,1,0
7.3,0.24,3.6,0.024,35.0,0.51,10.9,1,0
10.3,0.25,2.2,0.042,28.0,0.59,9.7,1,0
8.0,0.22,5.6,0.049,24.0,0.42,10.9,1,0
6.1,0.34,18.35,0.05,33.0,0.61,9.3,1,0
5.7,0.45,1.1,0.051,61.0,0.4,9.0,1,0
6.0,0.495,5.0,0.157,17.0,0.36,9.3,1,0
7.5,0.28,1.3,0.044,11.0,0.45,10.3,1,0
8.6,0.485,4.1,0.026,19.0,0.38,12.4,1,0
6.4,0.29,11.1,0.063,66.0,0.57,9.0,1,0
5.6,0.3,6.4,0.043,34.0,0.48,9.8,1,0
7.2,0.15,1.1,0.027,16.0,0.4,9.9,1,0
5.8,0.36,1.0,0.127,63.0,0.45,9.7,1,0
7.4,0.22,2.0,0.045,31.0,0.55,11.4,1,0
7.6,0.2,12.9,0.042,56.0,0.41,8.7,1,0
5.4,0.375,3.3,0.054,29.0,0.52,9.1,1,0
6.4,0.25,8.6,0.042,57.0,0.44,9.1,1,0
7.3,0.35,8.3,0.053,10.0,0.5,10.9,1,0
6.5,0.26,1.4,0.04,25.0,0.46,10.7,1,0
7.2,0.2,4.5,0.044,31.0,0.36,9.4,1,0
9.5,0.21,1.3,0.039,21.0,0.64,9.5,1,0
8.5,0.17,1.0,0.024,13.0,0.37,10.1,1,0
6.5,0.41,11.8,0.065,65.0,0.51,8.9,1,0
7.5,0.32,1.2,0.048,22.0,0.43,9.3,1,0
5.9,0.32,14.5,0.042,37.0,0.43,10.3,1,0
6.0,0.21,13.1,0.042,28.0,0.45,8.6,1,0
6.0,0.21,8.7,0.036,47.0,0.39,10.6,1,0
7.6,0.26,1.6,0.068,5.0,0.45,9.6,1,0
6.0,0.32,7.3,0.174,46.0,0.49,9.4,1,0
9.4,0.23,16.45,0.063,52.5,0.51,9.3,1,0
6.4,0.3,7.8,0.046,35.0,0.37,9.0,1,0
7.0,0.34,3.5,0.044,17.0,0.39,9.2,1,0
6.8,0.21,18.15,0.042,41.0,0.36,8.7,1,0
8.9,0.33,1.5,0.047,11.0,0.46,9.4,1,0
6.4,0.31,12.9,0.045,55.0,0.59,10.2,1,0
5.0,0.24,5.0,0.043,17.0,0.57,10.0,1,0
6.0,0.14,1.2,0.032,63.0,0.44,11.2,1,0
8.4,0.57,10.7,0.051,46.0,0.51,10.4,1,0
6.8,0.3,12.8,0.041,60.0,0.56,9.8,1,0
6.9,0.2,7.7,0.032,51.0,0.27,11.4,1,0
7.2,0.16,1.2,0.031,27.0,0.34,9.9,1,0
6.0,0.36,1.1,0.053,26.0,0.54,8.8,1,0
6.2,0.28,7.9,0.056,49.0,0.52,9.4,1,0
8.0,0.59,17.35,0.038,61.0,0.75,9.3,1,0
7.2,0.26,10.4,0.062,23.0,0.49,10.5,1,0
9.7,0.14,1.5,0.049,23.0,0.62,9.5,1,0
6.8,0.26,4.8,0.041,110.0,0.67,10.6,1,0
8.3,0.27,10.2,0.048,50.0,0.51,10.3,1,0
7.5,0.23,17.8,0.058,128.0,0.43,8.9,1,0
7.3,0.29,8.3,0.044,45.0,0.47,9.0,1,0
4.7,0.335,1.3,0.036,69.0,0.46,10.5,1,0
9.6,0.25,1.3,0.04,16.0,0.43,10.5,1,0
9.2,0.32,1.3,0.046,14.0,0.48,9.6,1,0
7.5,0.3,1.4,0.032,31.0,0.42,10.5,1,0
4.9,0.335,1.3,0.036,69.0,0.46,10.46666667,1,0
7.2,0.47,8.3,0.083,27.0,0.35,9.2,1,0
5.9,0.44,1.2,0.049,12.0,0.44,11.5,1,0
7.6,0.28,20.15,0.06,30.0,0.44,8.5,1,0
7.0,0.15,1.4,0.039,21.0,0.62,10.8,1,0
6.4,0.31,8.8,0.057,36.0,0.44,9.1,1,0
